Filename,Prediction,Confidence
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\54\54-2-3.jpg,psax-av,0.822
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\252\252-2-1.jpg,a5c,0.821
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\285\285-2-1.jpg,psax-ap,0.821
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\295\295-3-2.jpg,a4c,0.821
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\308\308-4-2.jpg,psax-av,0.821
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\331\331-3-3.jpg,a4c,0.821
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\396\396-2-2.jpg,psax-ap,0.821
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\533\533-3-1.jpg,a5c,0.821
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\621\621-1-1.jpg,plax,0.821
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\14\14-4-2.jpg,a5c,0.821
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\34\34-3-3.jpg,a4c,0.821
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\176\176-4-3.jpg,psax-mv,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\182\182-3-3.jpg,a4c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\186\186-3-3.jpg,a4c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\196\196-4-3.jpg,a5c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\253-262郁媛\259\259-1-2.jpg,plax,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\329\329-2-2.jpg,a3c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\333\333-1-1.jpg,a5c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\336\336-3-3.jpg,a4c,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\381\381-4-2.jpg,psax-ap,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\407\407-1-2.jpg,plax,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\500\500-1-1.jpg,plax,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\543\543-2-1.jpg,psax-ap,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\543-552琤珮\550\550-4-1.jpg,a5c,0.82
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\580\580-2-1.jpg,psax-ap,0.82
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\77\77-2-3.jpg,psax-ap,0.82
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\20\20-2-2.jpg,a5c,0.82
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\187\187-4-1.jpg,plax,0.819
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\224\224-1-3.jpg,a5c,0.819
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\246\246-2-1.jpg,a5c,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\370\370-4-2.jpg,psax-ap,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\379\379-4-1.jpg,a5c,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\379\379-4-2.jpg,a5c,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\402\402-2-1.jpg,psax-ap,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\447\447-2-1.jpg,psax-ap,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\503\503-4-2.jpg,psax-ap,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\506\506-2-3.jpg,psax-ap,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\535\535-3-3.jpg,a4c,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\635\635-3-1.jpg,a4c,0.819
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\636\636-3-3.jpg,a4c,0.819
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\117\117-4-3.jpg,a5c,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\123-132琤珮\126\126-1-2.jpg,a5c,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\153-162季蓁\159\159-1-3.jpg,plax,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\170\170-2-3.jpg,psax-mv,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\204\204-3-3.jpg,a4c,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\267\267-3-1.jpg,a4c,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\341\341-1-2.jpg,a5c,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\343-352岱蓉\343\343-3-1.jpg,a4c,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\389\389-4-2.jpg,a5c,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\399\399-2-1.jpg,psax-ap,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\423-432琤珮\424\424-1-2.jpg,psax-av,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\521\521-4-1.jpg,psax-av,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\533\533-4-3.jpg,psax-av,0.818
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\603\603-4-1.jpg,a5c,0.818
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\56\56-3-2.jpg,a4c,0.818
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\88\88-1-2.jpg,plax,0.818
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\120\120-2-1.jpg,psax-ap,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\133-142郁媛\139\139-3-2.jpg,a4c,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\163-172岱蓉\165\165-4-2.jpg,a5c,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\174\174-2-2.jpg,a5c,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\238\238-2-3.jpg,psax-ap,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\269\269-3-1.jpg,a4c,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\323-332芝嫻\324\324-3-3.jpg,a4c,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\393-402季蓁\400\400-1-2.jpg,plax,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\403-412岱蓉\403\403-1-3.jpg,psax-av,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\440\440-4-1.jpg,a5c,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\514\514-1-2.jpg,plax,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\603-612琤珮\604\604-1-3.jpg,psax-av,0.817
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\643-654靜華\647\647-2-2.jpg,a5c,0.817
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\79\79-2-2.jpg,psax-ap,0.817
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\24\24-4-1.jpg,psax-ap,0.817
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\44\44-3-2.jpg,a5c,0.817
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\186\186-4-3.jpg,a5c,0.816
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\244\244-3-2.jpg,a5c,0.816
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\392\392-1-1.jpg,plax,0.816
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\444\444-1-1.jpg,plax,0.816
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\470\470-3-3.jpg,a4c,0.816
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\483-492琤珮\489\489-2-3.jpg,psax-ap,0.816
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\642\642-3-2.jpg,a5c,0.816
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\110\110-4-2.jpg,psax-mv,0.816
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\113-122秀娟\117\117-4-1.jpg,psax-mv,0.815
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\178\178-2-3.jpg,psax-av,0.815
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\199\199-3-2.jpg,a4c,0.815
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\633-642季蓁\633\633-1-3.jpg,psax-ap,0.815
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\207\207-2-1.jpg,psax-ap,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\223-232岱蓉\230\230-4-1.jpg,a5c,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\242\242-1-1.jpg,plax,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\263-272芝嫻\272\272-2-3.jpg,psax-ap,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\282\282-3-3.jpg,a4c,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\287\287-2-2.jpg,a5c,0.814
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\582\582-1-3.jpg,plax,0.814
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\613-622郁媛\618\618-3-3.jpg,a5c,0.814
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\23\23-3-1.jpg,a5c,0.814
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\26\26-3-2.jpg,a5c,0.814
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\28\28-1-2.jpg,plax,0.814
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\3\3-3-3.jpg,a4c,0.814
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\203-212芝嫻\209\209-2-1.jpg,psax-av,0.813
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\243-252琤珮\243\243-1-2.jpg,plax,0.813
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\280\280-2-2.jpg,psax-ap,0.813
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\333-342季蓁\334\334-3-2.jpg,a4c,0.813
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\463-472岱蓉\472\472-2-2.jpg,psax-ap,0.813
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\102\102-1-1.jpg,plax,0.813
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\89\89-3-2.jpg,a5c,0.813
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\4\4-3-2.jpg,a4c,0.813
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\193-202郁媛\200\200-3-2.jpg,a5c,0.812
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\283-292岱蓉\287\287-4-3.jpg,a5c,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\363-372琤珮\371\371-1-3.jpg,psax-ap,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\373-382靜華\374\374-3-2.jpg,a4c,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\443-452靜華\446\446-2-2.jpg,a5c,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\577\577-1-3.jpg,psax-av,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\581\581-3-2.jpg,a4c,0.812
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\623-632芝嫻\625\625-1-3.jpg,plax,0.812
中量積水編號 50-112 標定完成版\中量積水編號 50-112 標定完成版\86\86-2-2.jpg,psax-ap,0.812
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\27\27-4-1.jpg,a5c,0.812
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\38\38-2-1.jpg,a5c,0.812
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\173-182秀娟\176\176-4-2.jpg,psax-mv,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\183-192琤珮\183\183-4-3.jpg,a5c,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\213-222靜華\216\216-2-1.jpg,psax-ap,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\233-242秀娟\238\238-1-3.jpg,psax-ap,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\293-302靜華\300\300-4-2.jpg,a4c,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\303-312靜華\304\304-2-2.jpg,psax-ap,0.811
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\383-392芝嫻\383\383-3-3.jpg,a5c,0.811
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\493-502郁媛\500\500-2-2.jpg,psax-mv,0.811
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\503-512芝嫻\503\503-1-1.jpg,psax-ap,0.811
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\573-582季蓁\582\582-4-2.jpg,psax-av,0.811
高量積水編號 1-49 標定完成版\高量積水編號 1-49 標定完成版\39\39-4-3.jpg,psax-av,0.811
中量積水編號 113-362標定完成版\中量積水編號 113-362標定完成版\273-282季蓁\282\282-3-1.jpg,a4c,0.81
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\433-442郁媛\440\440-1-3.jpg,plax,0.81
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\453-462季蓁\456\456-3-2.jpg,a4c,0.81
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\513-522季蓁\521\521-2-2.jpg,a5c,0.81
中量積水編號 363-654標定完成版\中量積水編號 363-654標定完成版\533-542秀娟\533\533-2-1.jpg,psax-ap,0.81
